work_id,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,rating,category,relationship,character,additional tags,lemma,lemma_lower,Word
7167587,1.7557218282919091,0.48108967016393445,1.2038093723553676,1.360029592940772,0.5940397407186674,2.4416854267905874,0.9715720156044421,1.3816860729751455,2.31220654559651,1.4908398349074565,0.9891701313796933,Mature,['F/M'],['Athena/Ares'],"['Athena | Athena (Hellenistic Religion & Lore)', 'Ares | Ares (Hellenistic Religion & Lore)', 'Ermes | Hermes (Hellenistic Religion & Lore)']","['Hate Sex Implied', 'Angst', 'Post War of Troy']",the,the,THE
7167740,1.7153081795630982,0.43741600787815493,1.2011538411697127,1.2717492688751089,0.5628369524399478,2.5899668281470847,0.9289447590539599,1.4078507682523933,2.2925834194094867,1.4322687853259355,0.9421368085082681,General Audiences,['Gen'],[''],"['Apollon | Apollo (Hellenistic Religion & Lore)', 'Artemis | Artemis (Hellenistic Religion & Lore)']","['fraternal love', 'Relationship Study', 'Fluff']",he,he,HE
7171028,1.642082635527998,0.4284996158391972,1.188164697205897,1.2222033904531715,0.5322672736117443,2.4971668112916254,0.9583590830490585,1.3553305585386521,2.1224680777656095,1.3635709534980178,0.8987007177792369,Explicit,"['F/F', 'F/M']","['Unnamed matron', 'unnamed roman official', 'unnamed maenad']","['Bacchus', 'Maenads - Character', 'various members of Roman society']","['divine intoxication', 'divine possession', 'divine visitation', 'Lesbian Relationships', 'semi-philosophical blarg', 'public sex in the background', 'Roman dudes being shiatty', 'slaves in background']",a,a,A
7176374,1.6759615450053669,0.4182371816690519,1.0628825747155635,1.2144166940322003,0.5399391515957066,2.5811122966940965,1.0408143419570663,1.3947802808300536,2.3648883469928443,1.3825573363649373,0.9593438114776386,General Audiences,['Gen'],[''],"['Iris | Iris (Hellenistic Religion & Lore)', 'Ermes | Hermes (Hellenistic Religion & Lore)']",['Modern Setting'],it,it,IT
7186793,1.5918694388568828,0.4252156481461492,1.2421369176707093,1.0811588822025469,0.5630721774226805,2.5991889165100064,1.056947830586416,1.4524556045288053,2.187763871375379,1.3054715575130382,0.9946978538744693,General Audiences,['Gen'],[''],"['Amphitrite | Amphitrite (Hellenistic Religion & Lore)', 'Amphitrite']","['Alternate Universe - Greek Mythology', 'Alternate Universe - Modern Setting']",the,the,THE
7216315,1.7209961829807692,0.5067464175538461,1.3242157353903847,1.3482407067057693,0.6422282611692308,2.477077735532692,0.9500369940269231,1.4361017053576923,2.263266928138462,1.5362158550596154,0.980805515946154,Teen And Up Audiences,['F/M'],['Icarus/Sun'],"['The Sun', 'Daidalos | Daedalus (Hellenistic Religion & Lore)', 'Ikaros | Icarus', 'Icarus']",[''],his,his,HIS
7235140,1.670979540536306,0.4052306509624204,1.016136359401274,1.1818318374203822,0.5145242727261147,2.4049093263038217,0.9166384558496815,1.2836531226184713,2.2117915356254776,1.3282371301471336,0.8328618785152866,General Audiences,['M/M'],"['Achilles/Patroclus', 'Achilles & Patroclus']","['Achilles (Song of Achilles)', 'Patroclus (Song of Achilles)', 'Hector (Song of Achilles)', 'a bunch of other Greek mythology people']","['Fluff', 'major fluff', ""i couldn't really think of a title so here"", ""they're both dead"", 'they meet up', ""it's really emotional"", 'The End', 'LITERALLY', 'why am i tagging all of this', 'i was about to make the title a pun', 'But no']",achille,achille,
7296796,1.6945011506172478,0.4388756350895803,1.1774457928139486,1.231285564260806,0.6029792825241178,2.501082086439758,1.0147246207260388,1.4259542508603047,2.109033776004594,1.389679952751305,0.9703738583366046,Mature,['M/M'],[''],[''],"['Bladder Control', 'Desperation', 'Urination', 'Omorashi']",Hugh,hugh,
7340935,1.6814940032369574,0.37531485620748706,1.1536952762198327,1.219442988887694,0.49376387112046993,2.531733541273795,1.00211950509319,1.4324699411019515,2.2016305693156113,1.3788967122970928,0.9468575029279173,Mature,['M/M'],"['Barry Allen/Oliver Queen', 'Olivarry - Relationship']","['Barry Allen', 'Oliver Queen', 'Atlemacus (OC)', 'Historical Figures - Character']","['Soulmate AU', 'King!Oliver', 'Prince!Barry', 'Protective Oliver', 'Spartans', 'Athenians', 'Sparta v Athens', 'temporary major character death', 'Original Character Death(s)', 'The oc is very mean', 'Historical Inaccuracy', 'Historical References', 'Historical Figures', 'Revolutionary War Figures', 'Revolutionary War References', 'British General!Oliver', 'French General!Barry', 'Thoughts of Suicide', 'Barry did not deserve this shit', 'I need to update more often', 'Modern Day', 'Olivarry Week 2017', 'day three: soulmate au', 'After a year I FINALLY FINISH THIS', 'sorry - Freeform']",Oliver,oliver,
7370080,1.7361938122066058,0.4338502111946592,1.1386565300857343,1.233241567693605,0.5724381306570626,2.440552324910752,0.9996321827905832,1.3987200193197469,2.232230074103303,1.4712457501314125,0.9807635711679551,Teen And Up Audiences,['Gen'],"['Clytemnestra & Demeter', 'Background Clytemnestra/Aegistus']","['Clytemnestra', 'Demeter', 'Persephone', 'Iphigenia']","['Mentions of Character Death', 'mentions of past violence', 'Alternate Universe - Canon Divergence', 'Eventual Happy Ending']",Iphigenia,iphigenia,
7375480,1.592741270370389,0.42187982075772684,1.1035789087821537,1.070778583206381,0.4957544972333001,2.4945150130812563,1.0033220353898304,1.3533672868499502,2.083442958045364,1.3103283093998004,0.8545204851969093,General Audiences,['M/M'],"['Achilles/Patroclus', 'Achilles - Relationship']","['Akhilleu | Achilles (Hellenistic Religion & Lore)', 'Patroklos | Patroklos | Patroclus (Hellenistic Religion & Lore)']",[''],achille,achille,
7377334,1.5516498511784453,0.44019292414310957,1.1701739372888693,1.1567470761925795,0.5925992701130742,2.4872574807800354,1.0234449089690811,1.3507499551916962,2.1302841990159007,1.2896835701121907,0.9287760738595405,General Audiences,['Gen'],['Demeter & Persephone'],"['Persephone | Persephone (Hellenistic Religion & Lore)', 'Demeter | Demeter (Hellenistic Religion & Lore)']","['background Hades/Persephone - Freeform', 'Implied/Referenced Rape/Non-con']",the,the,THE
7385848,1.6708358812824802,0.4214123594429134,1.1393254418917322,1.1688022901456692,0.549962668488189,2.512460653230315,0.9463233012746063,1.3066461625177166,2.192872395108268,1.3605337607952757,0.9313991452017716,General Audiences,['Gen'],['Minor or Background Relationship(s)'],"['Ariadne (Greek and Roman Mythology)', 'The Labyrinth (Character)']","['Backstory', 'Drama', 'Developing Relationship', 'Bonding', 'Abandonment', 'Sacrifice']",there,there,THERE
7386244,1.6701098934981684,0.45664513483516483,1.175359990164835,1.2146794257179487,0.5336961298717949,2.485274973952381,1.023476380805861,1.4878788124578755,2.158345276003663,1.4785684844652014,0.9949316562344322,Explicit,['F/F'],['Persephone/Eurydice'],"['Persephone | Persephone (Hellenistic Religion & Lore)', 'Eurudike | Eurydike | Eurydice (Hellenistic Religion & Lore)']","['Humor', 'Afterlife', 'Emotional Hurt/Comfort']",the,the,THE
7428903,1.6325998322052455,0.4367557311306479,1.2639074562452814,1.2506597015665495,0.5684800765651605,2.592225452541629,0.9898587325563363,1.4585028900497587,2.275227553491053,1.4188530428834056,0.98245570120067,Mature,[''],"['Clint Barton/Natasha Romanov', 'implied James ""Bucky"" Barnes/Steve Rogers']","['Clint Barton', 'Natasha Romanov', 'Background & Cameo Characters:', 'Tony Stark', 'Loki (Marvel)', 'Wanda Maximoff', 'Pietro Maximoff', 'Melinda May', 'James ""Bucky"" Barnes', 'Steve Rogers']","['Mythology - Freeform', 'mythology AU', 'Trickster!Loki', 'Developing Relationship', 'Winged Clint Barton', 'Enemies to Friends to Lovers']",God,god,GOD
7429127,1.6570732848916667,0.5081651169,1.2035499778,1.5559005053333335,0.6154786606166667,2.3733161711583337,1.1877622824583334,1.3877218526166668,2.4057359442583333,1.5102307955333332,1.1267364847916668,General Audiences,[''],[''],['Orpheus | Orpheus (Hellenistic Religion & Lore)'],['Poetry'],she,she,SHE
7438099,1.7719525074795368,0.4711584796138996,1.2023010423706564,1.4258917142839125,0.6636952567194336,2.4930782221464605,1.0092351313294723,1.4075155821111969,2.237487967841184,1.4832856164646075,1.0536786242028315,Mature,['M/M'],[''],[''],"['Urination', 'Bladder Control', 'Omorashi']",Charlie,charlie,
7449037,1.6683792770531265,0.43535855152209685,1.207985939318994,1.1954551810622942,0.5405332058293371,2.5175156152385987,0.9772141504574519,1.3862167358283968,2.2233783904861304,1.4244422185822756,0.9561074384727315,Teen And Up Audiences,"['F/M', 'F/F']","['Olympias/Zeus', 'Olympias/Philip II of Macedon']","['Olympias', 'Zeus', 'Philip II of Macedon']",[''],Polyxena,polyxena,
7468020,1.7393852027936116,0.43071091014742013,1.120770495576167,1.1610476762493858,0.6141728684398035,2.4733071722297297,0.885239133945946,1.2635456714152333,2.2528779426412777,1.4027219501437347,0.881821305041769,General Audiences,['Gen'],[''],"['Demophon | Demophon (Hellenistic Religion & Lore)', 'Demeter | Demeter (Hellenistic Religion & Lore)', 'Persephone | Persephone (Hellenistic Religion & Lore)']",[''],Demophon,demophon,
7518778,1.7585315795635155,0.40662681061890693,1.1524195570649927,1.2223148391831609,0.5474292198951256,2.5185450189350074,0.9830488263242244,1.3870443505952732,2.243202594759232,1.3963528727584933,0.9695130846720827,Teen And Up Audiences,['F/M'],"['Helen/Menelaus', 'Helen/Paris (Greek and Roman Mythology)']","['Helen of Troy', 'Menelaos | Menelaos | Menelaus (Hellenistic Religion & Lore)', 'Paris | Paris (Hellenistic Religion & Lore)', 'Deiphobos | Deiphobus (Hellenistic Religion & Lore)', 'Pleisthenes', 'Anaxandra', 'Calantha (OC)']","['Trojan War', 'Implied/Referenced Abuse', 'Hurt/Comfort', 'Reconciliation', 'Forgiveness', 'Fear', 'Love', 'Grief/Mourning', 'Motherhood']",she,she,SHE
7535311,1.7375945004140196,0.4972385077688938,1.2486070313220152,1.3139928606976998,0.6949704693318729,2.566680156424973,0.984331724947426,1.4145600080131435,2.2454235570076673,1.4056815766736035,0.9348451368050383,Not Rated,['F/M'],['Ades | Hades/Persephone | Persephone (Hellenistic Religion & Lore)'],"['Ades | Hades (Hellenistic Religion & Lore)', 'Persephone | Persephone (Hellenistic Religion & Lore)']","['Alternate Universe - Modern Setting', ""mostly thoughts inside of persephone's head"", 'Sexual Themes', 'Smoking', 'a little darker than the first two stories in this series but', 'hades is reading poetry and persephone is still in love with him']",he,he,HE
7540090,1.6644942110051812,0.48230361263108806,1.5816626663284974,1.4938844771067357,0.607471406346114,2.7607491645668394,1.2736366585917098,1.7145884363865285,2.2776687808424874,1.5356932347606218,1.2283219349886012,Mature,['F/M'],['Hades!Levi x Persephone!Reader'],['Levi Ackerman'],[''],I,i,I
7540693,1.750550606537034,0.39662976586956705,1.1109000851908577,1.231975863541291,0.5320765308054968,2.5094883269760966,0.9517859181492065,1.3580048153440154,2.2143292744867384,1.4264524463362658,0.9164788609292279,General Audiences,"['Gen', 'F/M', 'M/M']","['Dean Winchester & Sam Winchester', 'John Winchester/Mary Winchester', 'Dean Winchester/Sam Winchester', 'Castiel/Dean Winchester', 'Castiel/Lucifer (Supernatural)', 'Jessica Moore/Sam Winchester', 'Ezra Standish/Vin Tanner', 'Amelia Novak/Jimmy Novak', 'Lisa Braeden/Dean Winchester', 'Eliot Spencer/Dean Winchester']","['Dean Winchester', 'God (Supernatural)', 'Sam Winchester', 'SpongeBob SquarePants', 'Claire Novak', 'Jesse Turner', 'Jack Montgomery', 'Genie (Disney)', 'Mary Winchester', 'Crowley (Supernatural)', 'John Winchester', 'Bobby Singer', 'Ruby (Supernatural)', 'Peter Burke', 'Neal Caffrey', 'Death (Supernatural)', 'Castiel (Supernatural)', 'Alec Hardison', 'Sophie Devereaux (Leverage)', 'Nathan Ford', 'Eliot Spencer', 'Parker (Leverage)', 'Azazel (Supernatural)', 'Adam Milligan', 'Jason Todd', 'Alastair (Supernatural)', 'Ellen Harvelle', 'Original Characters', 'Methos', 'Gordon Walker', 'Lucas Barr', 'Andrea Barr', 'Chuck Shurley', 'Gabriel (Supernatural)', 'Uriel (Supernatural)', 'The Trickster (Supernatural)', 'Fairy Godmother', 'Ash (Supernatural)', 'Michael (Supernatural)', 'Lucifer (Supernatural)', 'Raphael (Supernatural)', 'Jo Harvelle', 'Jessica Moore', 'Drusilla (BtVS)', 'Ezra Standish', 'Vin Tanner', 'Azrael (Bible)', 'Tessa (Supernatural)', 'Rose ""Rosie"" Holt', 'Ava Wilson', 'Andy Gallagher', 'Lily (Supernatural)', 'Jake Talley', 'Anna Milton', 'Missouri Moseley', 'Deanna Campbell', 'Samuel Campbell', 'Amelia Novak', 'Zachariah (Supernatural)', 'Meg Masters (Demon)', 'Bela Talbot', 'Nick (Supernatural)', 'Lisa Braeden', 'Ben Braeden', 'Layla Rourke', 'Siren - Character', 'Nick Munroe', 'Original Animal Character(s)', 'Monica Holt', 'Kat (Supernatural: Asylum)', 'Diana Ballard', 'Kathleen Hudak', 'Lenore (Supernatural)', 'Eli (Supernatural: Bloodlust)', 'Rebecca Warren', 'Zach Warren', 'Jamie Luner', 'Michael (Supernatural: Something Wicked)', 'Asher (Supernatural)', 'Lilith (Supernatural)', 'The Fates', 'Victor Henriksen', 'eros | Eros (Hellenistic Religion & Lore)', 'Aphrodite | Aphrodite (Hellenistic Religion & Lore)']","['Alternate Universe - Canon Divergence', 'Character Death', 'POV Second Person', 'Non-Graphic Violence', 'Canon-Typical Violence', 'Crack', 'Next Generation', 'Pre-Canon', 'Past Abuse', 'Animal Transformation', 'Alternate Universe - Canon', 'Alternate Universe - Future', 'POV First Person', 'POV Third Person Limited', 'Dark', 'Resurrection', 'Boy King of Hell Sam Winchester', 'Demon Dean', 'Apocalypse', 'Demons', 'Hacking', 'Reputations are everything', 'long live the boyking', 'Yellow-Eyes got around', ""Azazel's Special Children"", 'Vampires', 'Sibling Incest', 'Possessive Behavior', 'Torture', 'Aftermath of Torture', 'Brother Feels', 'Secret Identity', 'Revelations', 'POV Outsider', 'Betrayal', 'Secret Relationship', 'Long Lost/Secret Relatives', 'Alternate Universe - Fairy Tale', 'Drusilla is her own warning', 'Prophecy', 'Creepy Fluff', 'Mind Games', 'Depression', 'Role Reversal', '5 Times', '5 Things', 'Growing Up', 'Dysfunctional Family', 'Mental Breakdown', 'Revenge', 'Grief/Mourning', 'Bending Time and Space', 'Time Travel', 'Misuse of time travel', 'Stream of Consciousness', 'Codependent Winchesters (Supernatural)']",I,i,I
7570870,1.732974580417542,0.45398344066491597,1.2559231239564077,1.2360033126948529,0.5829030830126051,2.609941576651786,0.9480710376365546,1.373634213645483,2.222391694042542,1.449057324457458,0.9810689155719539,Explicit,['F/M'],"['Stannis Baratheon/Aphrodite', 'Stannis Baratheon/Sansa Stark']","['Stannis Baratheon', 'Sansa Stark']","['All you need is love', 'Love and lemon cakes', 'Fluff and Smut', 'Sansa is Aphrodite', 'Who runs the world', ""Girls that's who"", 'Jealous lovers be jealous', 'Stannis is the Mannis']",Stannis,stannis,
7577365,1.7543070071377975,0.4790149096640841,1.0892331483331488,1.326468780753182,0.6028506095262867,2.3527487958943003,0.9748416993071389,1.3617612152019922,2.280324673562258,1.4828190445218594,0.9162715522512451,Mature,"['Multi', 'Other']",[''],"['Prometheus | Prometheus (Hellenistic Religion & Lore)', 'Ephaistos | Hephaestus (Hellenistic Religion & Lore)']",[''],something,something,SOMETHING
7578982,1.6392624690468662,0.4122393530649351,1.287220514341389,1.2717170998385094,0.5475968020783738,2.577025250612761,1.0136092604408808,1.5009935166033879,2.244849062286053,1.3772127857229812,0.9836447448958779,Teen And Up Audiences,['F/M'],['Aphrodite/Hephaestus'],"['Aphrodite', 'Hephaestus', 'Eros', 'Ares', 'Zeus']","['Romance', 'A little angst', 'actually', 'more than a little', 'slow build up to true romance', 'maybe an argument or seven', 'Awkward Sexual Situations', 'Angst', 'Angst and Hurt/Comfort', 'Anger', 'Minor Character Death', 'Sort of. Its a little more complicated than that']",you,you,YOU
7613869,1.7508489586817382,0.4401448797784302,1.2470424522080643,1.3082474943722842,0.5683483392544529,2.581977631064592,1.0147521910033275,1.434902353207477,2.3331202064705425,1.5013290983912702,0.9822302361949501,Teen And Up Audiences,['F/M'],['Medusa/Original Character(s)'],"['Medusa', 'Original Characters']","['Medusa the gorgon', 'Greek Mythology - Freeform', 'Medusa is not evil', 'Fluff', 'Tragedy', 'Pregnancy', 'the gods are jerks', 'mythological accuracy', 'Blind Character']",Medusa,medusa,MEDUSA
7627096,1.7277641778812083,0.46223128362347354,1.202216944671025,1.3406682908410787,0.5704707786401295,2.442573105696267,0.9544366780435383,1.4137022455603885,2.2517106138548435,1.482211679207983,0.9514294006798274,Mature,"['M/M', 'Multi']","['Jack Harkness/Ianto Jones', 'Jack Harkness/John Hart']","['John Hart', 'Jack Harkness', 'Ianto Jones', 'The Face of Boe', 'Gwen Cooper', 'Rhys Williams', 'Athena | Athena (Hellenistic Religion & Lore)', 'Nut (Egyptian Mythology)', 'Bran (Welsh mythology)', 'Odinn | Odin', 'Thorr | Thor', 'Ganumedes | Ganymede (Hellenistic Religion & Lore)', 'Freyja | Freya', 'OD - Character', 'Gray (Torchwood)', 'Dawn', 'Shiva (Hindu God)', 'Angelo (Torchwood)', 'Owen Harper', 'Toshiko Sato', 'Angelo Colasanto']","['AU', 'Monster sea serpent rally', 'Merchant Ivory', 'Terminator - Freeform', 'Ianto!lives', 'thunderbolt fight', 'The 456', 'Boeshane Peninsula', 'Jack Harkness is the Face of Boe', 'TARDIS - Freeform', 'Star Wars References', 'Various implied pairings - Freeform']",Jack,jack,JACK
7654894,1.8055951847706528,0.5532601877718082,1.214674754065858,1.5074612738682842,0.6905210133148468,2.4282462465794334,1.062635513289428,1.4018727961328712,2.3624259379838244,1.5600930751114963,1.0182846206597342,Not Rated,['F/M'],['Ades | Hades/Persephone | Persephone (Hellenistic Religion & Lore)'],"['Demeter | Demeter (Hellenistic Religion & Lore)', 'Ades | Hades (Hellenistic Religion & Lore)', 'Persephone | Persephone (Hellenistic Religion & Lore)']","['Alternate Universe - Modern Setting', 'meeting the mom!', ""everything is tense and awful but it's fine!"", ""there's a small light at the end of the tunnel!"", 'Some Swearing', 'Some fighting', 'dialogue heavy but i mean', 'whatcha gonna do']",hade,hade,
7690162,1.6621033863058399,0.40438406491751955,1.0675758854118,1.1699005905833835,0.5183972208597231,2.4408502808109573,0.9579176454316677,1.342992854293799,2.1527392158789884,1.3576334996098736,0.8967699820295003,General Audiences,['F/M'],['Hades/Persephone'],"['Hades', 'Persephone']","['a slice of life fic', 'my personal favourite', 'just the average day-to-day crap', 'also!!!', 'hercules and cerberus make an appearance!']",this,this,THIS
